	cluster_node	PCC	gene_color	cluster_node_color
M05D6.3	8221	0.5328557502594755	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
fut-5	8221	0.5245205577998541	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
best-6	8221	0.5241741866530687	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F01D5.7	8221	0.5216327861732878	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
mpst-4	8221	0.5162633384640939	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
ZC513.3	8221	0.5115913939560565	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y32G9A.3	8221	0.50916832510906	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y67A6A.1	8221	0.5048975128705168	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
exl-1	8221	0.4974917170614188	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y57G7A.3	8221	0.4970818456097902	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y81G3A.6	8221	0.4963822452390177	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
T15H9.4	8221	0.4920151554548401	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
T21C12.8	8221	0.4878342637293602	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
srd-20	8221	0.483465359938965	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y51A2B.9	8221	0.4817439967082979	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
sfxn-1.4	8221	0.4764607518730064	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F41H10.5	8221	0.4731467367118002	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
R13A5.11	8221	0.4629328389927689	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F16G10.5	8221	0.4545429566806672	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F10G8.1	8221	0.4529206043684573	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y27F2A.6	8221	0.4483475631895001	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
best-12	8221	0.4396142249763863	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
Y54G2A.49	8221	0.4338063373791641	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
kin-35	8221	0.4325312945972974	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
C55A6.3	8221	0.4099136664333959	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
icmt-1	8221	0.4034778156474893	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
W04E12.3	8221	0.3934233371981544	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
mett-10	8221	0.3773326103333673	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F26F12.2	8221	0.3586946139130896	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
T01H3.5	8221	0.3235436735321977	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
oac-58	8221	0.3082246927244552	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
R03D7.2	8221	0.3008587469108008	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
C08A9.3	8221	0.2800211629625949	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8138631372549, 0.0, 0.0, 1.0)
F02C9.1	8474	0.7406705232672818	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
K10D2.8	8474	0.6753180712054039	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
Y45F10B.8	8474	0.6706206358504361	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
Y45F10B.9	8474	0.6297184468648653	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
C14A6.13	8474	0.6089624014972527	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
F46F5.11	8474	0.6024082519649456	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
fbxa-201	8474	0.5902889631892603	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
H04M03.11	8474	0.5871225910690062	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
best-10	8474	0.4520601021822256	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
C25H3.16	8474	0.4381289130977567	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
srj-21	8474	0.3867860535388674	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8117705882352942, 0.0, 0.0, 1.0)
ZK1290.7	8709	0.7502540939339297	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
C14A6.5	8709	0.6183431834068865	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
nyn-3	8709	0.614321869345011	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
twk-6	8709	0.561658689792583	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
C27F2.6	8709	0.5058833551695875	(0.8117705882352941, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
Y45F10D.16	8709	0.4981034748006884	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
spe-38	8709	0.4871994643743483	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
F18E2.15	8709	0.4743135513396037	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
B0496.2	8709	0.2497443688173802	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8094455337690634, 0.0, 0.0, 1.0)
W04E12.4	8874	0.5717998059565821	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
Y71A12C.2	8874	0.4952902998139884	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
clpr-2	8874	0.4126724061536737	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
F59E12.3	8874	0.3873217585656249	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
Y37E11AL.9	8874	0.3263499256021501	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
M28.4	8874	0.3210024406389818	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
W04C9.5	8874	0.1220122274657412	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
hpo-25	8875	0.6302371953700177	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
T22F3.8	8875	0.5464392765345292	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
nep-5	8875	0.5164471991238492	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
T23E1.3	8875	0.4305663437217215	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
C04E6.4	8875	0.4044711836805474	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
F32B4.1	8875	0.3991168712081021	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
C44C10.7	8875	0.3302920538410345	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
ZK688.4	8875	0.3248064896828267	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
Y116F11B.13	8875	0.2444024540067627	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
Y116A8C.469	8475	0.5321346918978126	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
Y69A2AR.46	8475	0.516094373506576	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
srx-60	8475	0.4969507582267799	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
sre-50	8475	0.4204800925478886	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
ugt-55	8475	0.2538215633874859	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
clec-217	8710	0.707028935996552	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
tbx-30	8710	0.7070289359965506	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
T23B5.6	8710	0.3868070061711119	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
Y32G9A.5	8710	0.3812566333977548	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
Y116A8C.465	8711	0.5682834936953014	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
Y116A8C.467	8711	0.5648018048508697	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
Y106G6E.8	8711	0.5136076507898575	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
EEED8.18	8711	0.4470166284807144	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862745, 0.0, 0.0, 1.0)
Y53C10A.25	8879	0.4998348472291865	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
Y39B6A.29	8879	0.4977603407293769	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
F07B7.7	8879	0.4704127037669188	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
F38E1.10	8879	0.3713997076665031	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
ZK177.2	8879	0.2416998624734027	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862746, 0.0, 0.0, 1.0)
F22F7.11	8973	0.7060538337915869	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
C15H11.10	8973	0.5986311032861098	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
clec-128	8973	0.5772231415277993	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
pals-40	8973	0.5772231415277993	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
sri-71	8973	0.5772231415277983	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
srz-60	8973	0.547951397480184	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
srh-36	8973	0.5467621354422963	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
bgnt-1.4	8973	0.51934478790707	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
F22B3.10	8973	0.3974192007311276	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
T28F12.1	8973	0.3950259036603896	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8065392156862747, 0.0, 0.0, 1.0)
C06E7.2	7929	0.8488104337168418	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T20B3.14	7929	0.8349011315064779	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-25	7929	0.795931364926188	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
molo-1	7929	0.7865494750852856	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
B0252.8	7929	0.7775425088938879	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
D1079.1	7929	0.7739892979366328	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
Y54E2A.10	7929	0.7669177968175731	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-76	7929	0.724464293312827	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
twk-43	7929	0.7150801439702871	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
sro-1	7929	0.712373422672552	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
C13A2.12	7929	0.7090283237403732	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-46	7929	0.677766474866471	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
pha-1	7929	0.6727690114553461	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
oig-1	7929	0.6639700544881431	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
ZK1067.4	7929	0.6520227343208541	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
lgc-9	7929	0.6492136103212427	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
cpx-1	7929	0.6448867337398837	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F02A9.1	7929	0.6387834763539805	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
ttr-39	7929	0.6354422820666289	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
W05E10.5	7929	0.63169387889604	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
C42D8.9	7929	0.6315699234107283	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
snt-1	7929	0.6260752776275674	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
rilp-1	7929	0.6246709480970716	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
msi-1	7929	0.5915309870212491	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
sng-1	7929	0.5884284527310303	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
C04F12.5	7929	0.5810007604113514	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
drn-1	7929	0.5730396114052139	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
twk-7	7929	0.5641344495003414	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T05C1.2	7929	0.5629686966640692	(0.8065392156862745, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
gar-1	7929	0.5556838841165833	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
tpan-1	7929	0.5440762773309565	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F46A8.7	7929	0.5373989733531587	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F47D12.3	7929	0.5286831295258881	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T28D6.5	7929	0.5257824983363453	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
nlp-6	7929	0.5196375536240175	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
lfi-1	7929	0.5178771082920808	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F35A5.8	7929	0.5149476974061711	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T21C9.11	7929	0.5141054250991832	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-79	7929	0.5140406373974132	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
lin-39	7929	0.5032018113625044	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
C03H5.6	7929	0.4975944665955147	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
rgs-4	7929	0.4943042191906637	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
cla-1	7929	0.4876519047276271	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
nac-3	7929	0.4868880317993813	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-64	7929	0.4825858043798678	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
asic-1	7929	0.4809992197269099	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
Y54G11A.1	7929	0.4789032988913561	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
M03E7.1	7929	0.4641270740362713	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-41	7929	0.4581909369226268	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
E04F6.10	7929	0.4581017792875048	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-80	7929	0.4507625801207403	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
nhr-40	7929	0.4467523965681939	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
nlp-9	7929	0.4425337338842935	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
dop-3	7929	0.4408906933939298	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
ric-4	7929	0.4387462363826706	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F21D12.3	7929	0.4385925405057533	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-55	7929	0.435139206113362	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-30	7929	0.4314265493983	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
snn-1	7929	0.4278199727635284	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
VM106R.1	7929	0.4242076135090206	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
hot-9	7929	0.4169361166498442	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
tag-68	7929	0.4152135780447719	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
max-1	7929	0.4142881299046905	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
ncx-4	7929	0.4118164291247315	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
scl-25	7929	0.4113724639290412	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
W05H12.1	7929	0.4076506775591556	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
seb-3	7929	0.406949496226721	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
twk-39	7929	0.406071653450181	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-47	7929	0.4055852039846422	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F29B9.12	7929	0.400013037822222	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
sad-1	7929	0.3893881661342827	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
Y37F4.1	7929	0.3892748229051796	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-57	7929	0.388999041916696	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
Y105E8A.1	7929	0.3855074046567306	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
kcc-2	7929	0.3745868400795796	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
rgs-2	7929	0.3729270151273841	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
unc-18	7929	0.3709268740500231	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
K07C11.7	7929	0.3651679450488916	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
aex-5	7929	0.3636758663415862	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T06F4.1	7929	0.3630646329147521	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
del-8	7929	0.3573642226080751	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
ZK742.6	7929	0.3537368366683256	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
gcy-28	7929	0.3507912275356177	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T12A7.2	7929	0.3480515511978097	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
marc-5	7929	0.3461455191926888	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
F37A8.5	7929	0.3383362714629759	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
sup-1	7929	0.3309608591621266	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
frpr-4	7929	0.3305371167807434	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
T01G1.2	7929	0.322891123213835	(0.8013078431372549, 0.0, 0.0, 1.0)	(0.8025578171091429, 0.003331598125976054, 0.003331598125976054, 1.0)
